player,season,POSS,adj_usg_rank,Big Freq%,Wing Freq%,Forward Freq%,Guard Freq%,score,versatility_score_rank,height,weight,adj_usg_rank_guard,adj_usg_rank_wing,adj_usg_rank_forward,adj_usg_rank_big
Ben McLemore,2019-20,2304.2,0.5671077504725898,0.06809304747851748,0.3945404044787779,0.25249544310389715,0.2848711049388074,1.2547369228564826,0.6880907372400756,77.16669559934033,208.3123860775974,0.5399239543726235,0.5768500948766604,0.48582230623818523,0.35877862595419846
Ben Simmons,2019-20,2711.6,0.9848771266540642,0.10399763976987754,0.28016669125239707,0.37833751290750856,0.23749815607021685,1.300621294840749,0.9168241965973535,77.95010326006786,214.66414662929637,0.9638783269961977,0.9810246679316889,0.9905482041587902,0.4446564885496183
Bismack Biyombo,2019-20,1350.7,0.5746691871455577,0.495002591248982,0.13815058858369736,0.2818538535574147,0.08499296660990596,1.1875927554768415,0.2835538752362949,80.60235433478937,237.07647886281188,0.7984790874524715,0.6869070208728653,0.4820415879017013,0.5610687022900763
Blake Griffin,2019-20,646.4,0.41398865784499056,0.25355816831683164,0.21101485148514845,0.4404393564356436,0.09498762376237621,1.2605798095803584,0.718336483931947,79.70157797029701,229.19523514851485,0.8136882129277566,0.2144212523719165,0.3705103969754253,0.7099236641221374
Boban Marjanovic,2019-20,574.9,0.23062381852551986,0.5359192903113585,0.12489128544094627,0.28491911636806405,0.05427030787963125,1.109566053786084,0.10586011342155009,80.89145938424075,239.1045399199861,0.21863117870722434,0.3586337760910816,0.2551984877126654,0.2385496183206107
Bobby Portis,2019-20,1885.7,0.2835538752362949,0.34544201092432525,0.19223630482049106,0.37535132841915464,0.08697035583602906,1.2639863994831364,0.7296786389413988,80.10865991409025,229.53078432412366,0.5950570342205324,0.22580645161290322,0.3686200378071834,0.23282442748091603
Bogdan Bogdanovic,2019-20,2356.6,0.42344045368620037,0.05796486463549181,0.4049902401765255,0.2722142069082576,0.264830688279725,1.2368139169801609,0.5633270321361059,77.27947042349147,209.5292370364084,0.24524714828897337,0.3908918406072106,0.6332703213610587,0.601145038167939
Bojan Bogdanovic,2019-20,2846.9,0.4612476370510397,0.13224911307035722,0.35529874600442585,0.40131370964909197,0.11113843127612488,1.245383813651948,0.6143667296786389,78.71987073659068,219.50212511855,0.5038022813688213,0.34535104364326374,0.5671077504725898,0.8549618320610687
Bol Bol,2019-20,114.8,0.17958412098298676,0.3684668989547038,0.2177700348432056,0.3205574912891986,0.093205574912892,1.2852975295209719,0.8563327032136105,79.94773519163763,231.26306620209058,0.8346007604562737,0.03984819734345351,0.46880907372400754,0.16412213740458015
Brad Wanamaker,2019-20,1902.9,0.5330812854442344,0.07031373167271006,0.35845288769772454,0.19969520206001368,0.37153817856955174,1.2435887114579245,0.6049149338374291,76.68279993693837,205.7882705344474,0.3688212927756654,0.6110056925996205,0.3667296786389414,0.648854961832061
Bradley Beal,2019-20,2893.9,0.8185255198487713,0.07408687238674454,0.4045405853692248,0.32533950723936556,0.196033035004665,1.2432725274844532,0.6030245746691871,77.736687515118,213.59058709699715,0.6482889733840305,0.8804554079696395,0.7863894139886578,0.6450381679389313
Brandon Clarke,2019-20,1857.4,0.3534971644612476,0.27883062345213744,0.23834392161085388,0.394153117260687,0.08867233767632177,1.2793024884423063,0.8393194706994329,79.609131043394,226.91218908151183,0.5076045627376425,0.3206831119544592,0.4782608695652174,0.24045801526717558
Brandon Goodwin,2019-20,574.9,0.32325141776937616,0.07636110627935291,0.3010958427552618,0.12349973908505828,0.4990433118803269,1.1626037265222986,0.20982986767485823,75.81040180901024,202.13550182640455,0.22053231939163498,0.2675521821631879,0.3270321361058601,0.1316793893129771
Brandon Ingram,2019-20,3023.5,0.667296786389414,0.13461220439887547,0.3384818918471969,0.39722176285761535,0.12968414089631222,1.2678568513093418,0.7542533081285444,78.49009426161733,218.04279808169338,0.467680608365019,0.47248576850094876,0.7958412098298677,0.9122137404580153
Brandon Knight,2019-20,604.7,0.46880907372400754,0.07359021002149826,0.36034397221762854,0.17446667769141722,0.39159914006945584,1.2311698694221156,0.5160680529300568,76.50570530841739,204.3831652058872,0.30228136882129275,0.3377609108159393,0.6408317580340265,0.7194656488549618
Brian Bowen II,2019-20,43.3,0.04914933837429111,0.12471131639722861,0.4087759815242494,0.46420323325635104,0.0023094688221709007,0.9951714712890605,0.022684310018903593,78.63741339491916,216.80831408775978,0.9771863117870723,0.0777988614800759,0.06994328922495274,0.04007633587786259
Brook Lopez,2019-20,2567.9,0.55765595463138,0.45406752599400285,0.11573659410413177,0.34966314887651384,0.08053273102535145,1.177959651186907,0.2495274102079395,80.66178589508935,237.98391681919074,0.8174904942965779,0.5597722960151803,0.45935727788279773,0.6145038167938931
Bruce Brown,2019-20,2151.5,0.9489603024574669,0.07608645131303743,0.33804322565651873,0.20608877527306535,0.37978154775737855,1.2554210071646907,0.6937618147448015,76.76114338833372,208.35180106902163,0.9562737642585551,0.9582542694497154,0.8260869565217391,0.5954198473282443
Bruno Caboclo,2019-20,356.7,0.13043478260869565,0.43481917577796464,0.18671152228763674,0.2811886739557051,0.0972806279786936,1.2584972208190626,0.7107750472589792,80.10148584244463,229.57359125315395,0.07224334600760456,0.21062618595825428,0.09262759924385633,0.21946564885496184
Bruno Fernando,2019-20,988.8,0.5217391304347826,0.5080906148867314,0.12682038834951456,0.2787216828478965,0.08636731391585761,1.1731126738823057,0.23440453686200377,80.76931634304209,236.63359627831716,0.5437262357414449,0.25616698292220114,0.3761814744801512,0.7519083969465649
Bryn Forbes,2019-20,2101.6,0.8827977315689981,0.06328511610201751,0.3565378759040731,0.24248191853825657,0.33769508945565285,1.2521374987158689,0.6616257088846881,76.93281309478493,207.4937666539779,0.7889733840304183,0.7248576850094877,0.947069943289225,0.8015267175572519
Buddy Hield,2019-20,2976.1,0.7844990548204159,0.07271261046335807,0.41729108564900375,0.20805752494875845,0.30193877893887966,1.2431167896742563,0.5992438563327032,77.03380262759988,209.28873357750075,0.6996197718631179,0.7229601518026565,0.7977315689981096,0.48091603053435117
CJ McCollum,2019-20,3491.6,0.8241965973534972,0.06286516210333372,0.42158322831939515,0.2064669492496277,0.30908466032764353,1.2263046486268852,0.4839319470699433,76.98416198877307,207.61499026234392,0.6045627376425855,0.857685009487666,0.8223062381852552,0.5992366412213741
CJ Miles,2019-20,233.2,0.33459357277882795,0.0634648370497427,0.3739279588336191,0.48499142367066883,0.07761578044596912,1.0917560013865073,0.07561436672967864,78.51715265866208,215.33233276157802,0.21673003802281368,0.6717267552182163,0.30812854442344045,0.15076335877862596
Caleb Martin,2019-20,412.4,0.3818525519848771,0.05480116391852571,0.3979146459747818,0.25509214354995147,0.292192046556741,1.233416410507183,0.5349716446124764,77.14912706110573,209.253879728419,0.39923954372623577,0.24667931688804554,0.4725897920604915,0.5706106870229007
Caleb Swanigan,2019-20,407.7,0.2514177693761815,0.445916114790287,0.12239391709590383,0.33357861172430703,0.09811135638950205,1.2108312217625605,0.3988657844990548,80.71940152072602,231.6857983811626,0.435361216730038,0.5958254269449715,0.11909262759924386,0.3893129770992366
Cam Reddish,2019-20,2207.4,0.8695652173913043,0.08272175409984597,0.4416508109087615,0.2273715683609677,0.24825586663042504,1.2493677317302112,0.6313799621928167,77.31353628703454,210.35371930778297,0.811787072243346,0.8975332068311196,0.8185255198487713,0.5648854961832062
Cameron Johnson,2019-20,1686.1,0.33081285444234404,0.0932922127987664,0.3872249570013641,0.36456912401399677,0.1549137061858727,1.245031520308539,0.6086956521739131,78.14352648122888,215.09157226736255,0.2300380228136882,0.2504743833017078,0.5160680529300568,0.41412213740458015
Cameron Payne,2019-20,244.6,0.1342155009451796,0.06950122649223223,0.491414554374489,0.08462796402289455,0.35445625511038437,1.11067237424552,0.10964083175803403,76.25551921504497,203.00695012264924,0.12927756653992395,0.10056925996204934,0.21361058601134217,0.08778625954198473
Caris LeVert,2019-20,1825.8,0.7126654064272212,0.07421404315916312,0.37999780917953774,0.24093548033738638,0.3048526673239128,1.2653464215821855,0.7372400756143668,77.10652864497753,207.85376273414394,0.6064638783269962,0.5066413662239089,0.8393194706994329,0.6030534351145038
Carmelo Anthony,2019-20,2575.6,0.499054820415879,0.25003882590464355,0.25093182171144585,0.40169280944245994,0.09733654294145051,1.2862448551042038,0.8695652173913043,79.47018170523371,225.6930035719832,0.5380228136882129,0.49335863377609107,0.4669187145557656,0.6946564885496184
Carsen Edwards,2019-20,492.0,0.22117202268431002,0.06483739837398374,0.3711382113821139,0.17682926829268292,0.3871951219512195,1.2186022423084146,0.43667296786389415,76.36382113821139,203.535162601626,0.1444866920152091,0.35294117647058826,0.15500945179584122,0.16603053435114504
Cedi Osman,2019-20,2561.5,0.8128544423440454,0.11091157524887763,0.31387858676556707,0.4605114190903768,0.1146984188951786,1.212665872894881,0.40831758034026466,78.56626976381027,216.32203786843647,0.8269961977186312,0.6603415559772297,0.8790170132325141,0.7652671755725191
Chandler Hutchison,2019-20,747.1,0.6389413988657845,0.09115245616383351,0.3062508365680632,0.463659483335564,0.13893722393253913,1.2109285691644636,0.4007561436672968,78.33168250568866,216.90737518404492,0.7414448669201521,0.5426944971537002,0.6370510396975425,0.833969465648855
Chandler Parsons,2019-20,81.3,0.09262759924385633,0.17343173431734316,0.25338253382533826,0.3640836408364083,0.20910209102091018,1.3463954416178332,0.9905482041587902,78.64452644526445,221.58179581795812,0.17490494296577946,0.022770398481973434,0.27977315689981097,0.03625954198473282
Charlie Brown Jr.,2019-20,53.9,0.06427221172022685,0.03339517625231911,0.4322820037105751,0.2708719851576994,0.2634508348794063,1.1808692753155328,0.2551984877126654,77.11317254174396,204.46567717996285,0.022813688212927757,0.2656546489563567,0.06049149338374291,0.08587786259541985
Chasson Randle,2019-20,55.0,0.14555765595463138,0.023636363636363636,0.36,0.2727272727272727,0.3436363636363637,1.1773245474142333,0.24763705103969755,76.44909090909091,204.94181818181818,0.0741444866920152,0.5977229601518027,0.12287334593572778,0.12213740458015267
Cheick Diallo,2019-20,655.8,0.2892249527410208,0.4682830131137542,0.16331198536139066,0.27706617871302225,0.09133882281183289,1.2250190166438177,0.4782608695652174,80.49268069533396,232.99146081122294,0.3821292775665399,0.2903225806451613,0.2646502835538752,0.32251908396946566
Chimezie Metu,2019-20,144.0,0.03213610586011342,0.3256944444444445,0.1902777777777778,0.35972222222222233,0.12430555555555557,1.3076519366972572,0.9395085066162571,79.70902777777779,232.28680555555562,0.028517110266159697,0.056925996204933584,0.054820415879017016,0.05534351145038168
Chris Boucher,2019-20,1092.2,0.19281663516068054,0.36824757370444977,0.1941952023438931,0.32677165354330706,0.11078557040835013,1.29498207322376,0.8998109640831758,79.83867423548803,227.961911737777,0.3365019011406844,0.19165085388994307,0.27599243856332706,0.14122137404580154
Chris Chiozza,2019-20,528.4,0.21550094517958412,0.06112793338380016,0.29447388342165026,0.14364118092354278,0.5007570022710067,1.1555204839631859,0.19281663516068054,75.7346707040121,202.56945495836487,0.1958174904942966,0.09108159392789374,0.19281663516068054,0.46564885496183206
Chris Clemons,2019-20,422.5,0.2684310018903592,0.043076923076923075,0.38201183431952657,0.17775147928994078,0.39715976331360936,1.176464805104976,0.24574669187145556,76.49846153846153,203.6887573964497,0.2585551330798479,0.2409867172675522,0.15689981096408318,0.11068702290076336
Chris Paul,2019-20,2998.7,0.4820415879017013,0.06562843899022909,0.38029812918931527,0.2997632307333178,0.25431020108713775,1.2553725889562353,0.6918714555765595,77.46033281088472,210.42148264247842,0.3269961977186312,0.45920303605313095,0.5519848771266541,0.7843511450381679
Chris Silva,2019-20,478.8,0.14933837429111532,0.3187134502923978,0.1683375104427736,0.4300334168755221,0.08291562238930657,1.2333344049142116,0.5330812854442344,79.96783625730994,232.76754385964912,0.30988593155893535,0.0967741935483871,0.14744801512287334,0.22328244274809161
Christian Wood,2019-20,1776.7,0.42911153119092627,0.39365115101030024,0.15275510778409415,0.35751674452636917,0.09607699667923679,1.246414306047748,0.6219281663516069,80.20678786514326,230.09056115269885,0.5209125475285171,0.4857685009487666,0.45368620037807184,0.3969465648854962
Clint Capela,2019-20,1843.5,0.775047258979206,0.51586655817738,0.12384052074857607,0.2580960130187144,0.10219690805532954,1.1823966405917643,0.2627599243856333,80.7119609438568,237.2569026308652,0.8079847908745247,0.8918406072106262,0.7599243856332704,0.7041984732824428
Coby White,2019-20,2287.5,0.31758034026465026,0.05136612021857923,0.40765027322404374,0.17119125683060105,0.36979234972677594,1.1879204528167349,0.2892249527410208,76.4441092896175,204.36528961748633,0.21482889733840305,0.3605313092979127,0.277882797731569,0.37213740458015265
Cody Martin,2019-20,1201.3,0.833648393194707,0.07466910846582868,0.4334470989761093,0.25422459002747017,0.23765920253059183,1.2453654296713896,0.6124763705103969,77.39099309081827,210.7408640639307,0.526615969581749,0.9563567362428842,0.6748582230623819,0.3187022900763359
Cody Zeller,2019-20,1736.1,0.4933837429111531,0.49524796958700534,0.138989689534013,0.27348655031392194,0.0922757905650596,1.1963521485592092,0.31758034026465026,80.66689706814122,236.02880018432117,0.7604562737642585,0.8387096774193549,0.42533081285444235,0.3606870229007634
Collin Sexton,2019-20,2877.1,0.8298676748582231,0.0657954189982969,0.37280595043620307,0.23259532167807867,0.32880330888742143,1.2514458571121525,0.6540642722117203,76.88408466858992,207.69208578082097,0.7585551330798479,0.6850094876660342,0.8695652173913043,0.6870229007633588
Corey Brewer,2019-20,43.7,0.18147448015122875,0.11212814645308924,0.5308924485125859,0.07093821510297482,0.28604118993135014,1.1268214712144293,0.1323251417769376,77.58810068649888,209.84668192219684,0.09695817490494296,0.5521821631878557,0.022684310018903593,0.10305343511450382
Cory Joseph,2019-20,2377.4,0.9697542533081286,0.06616471775889626,0.3187515773534113,0.15773534112896445,0.45734836375872806,1.192819592951412,0.30434782608695654,76.29149491040634,204.8171111298057,0.7680608365019012,0.9886148007590133,0.9829867674858223,0.5324427480916031
Courtney Lee,2019-20,474.5,0.725897920604915,0.06638566912539515,0.3957850368809272,0.2973656480505796,0.240463645943098,1.2498515063712081,0.6408317580340265,77.37829293993677,209.37492096944152,0.9543726235741445,0.7343453510436433,0.3724007561436673,0.2958015267175573
Cristiano Felicio,2019-20,519.3,0.32514177693761814,0.5418833044482959,0.09012131715771231,0.2780666281532833,0.08992875024070865,1.1210110814241434,0.12287334593572778,80.93221644521472,235.52108607741192,0.9201520912547528,0.8140417457305503,0.2570888468809074,0.21183206106870228
D'Angelo Russell,2019-20,2027.3,0.6540642722117203,0.0749272431312583,0.3810980121343659,0.21047698909880136,0.3334977556355743,1.255622348226518,0.6975425330812854,77.03808020519902,207.67488778177872,0.49809885931558934,0.5161290322580645,0.7504725897920604,0.5572519083969466
D.J. Augustin,2019-20,1953.7,0.497164461247637,0.05261810922864309,0.272969237856375,0.13523058811485897,0.5391820648001227,1.112586313992946,0.11531190926275993,75.68045247479142,200.96611557557452,0.2737642585551331,0.4819734345351044,0.3742911153119093,0.28053435114503816
D.J. Wilson,2019-20,525.0,0.11531190926275993,0.25371428571428567,0.24190476190476187,0.4131428571428571,0.09123809523809523,1.2745473110583436,0.7977315689981096,79.51961904761905,227.20857142857142,0.4068441064638783,0.06261859582542695,0.08695652173913043,0.5896946564885496
DaQuan Jeffries,2019-20,205.1,0.04725897920604915,0.09751340809361288,0.4037055095075573,0.31106777181862505,0.18771331058020482,1.270039337520264,0.7731568998109641,78.20721599219894,218.8668941979522,0.043726235741444866,0.07400379506641366,0.0888468809073724,0.019083969465648856
Damian Jones,2019-20,1233.4,0.6238185255198487,0.5802659315712663,0.132479325441868,0.20925895897519053,0.07799578401167503,1.1094993628025307,0.10396975425330812,81.00705367277443,238.8935462947949,0.5133079847908745,0.5996204933586338,0.6521739130434783,0.6812977099236641
Damian Lillard,2019-20,3395.7,0.6597353497164461,0.06307977736549164,0.40088936007303344,0.17931501604970987,0.35671584651176486,1.2162339155881687,0.42533081285444235,76.75024295432458,205.3618399740849,0.4524714828897338,0.650853889943074,0.6389413988657845,0.5973282442748091
Damion Lee,2019-20,1976.3,0.7296786389413988,0.08460254010018721,0.35561402621059557,0.27880382533016246,0.28097960835905483,1.289020753284418,0.8809073724007561,77.40074887415878,210.29499569903356,0.6692015209125475,0.7058823529411765,0.7032136105860114,0.5267175572519084
Damyean Dotson,2019-20,1128.9,0.3591682419659735,0.06395606342457259,0.47152094959695273,0.22366905837540968,0.2408539286030649,1.2077718297596731,0.3780718336483932,77.3593763840907,209.3527327486934,0.18250950570342206,0.41935483870967744,0.6068052930056711,0.24427480916030533
